abreviation;nombreLibelle;libelle
pcr;813;PCR Entéro/biop
pcr;813;PCR GripA/Ecou 2
pcr;813;PCR T.whipplei
pcr;813;PCR Entéro/Biopsie
pcr;813;PCR GripA/Ecou 3
pcr;813;PCR Leishmanies sg
pcr;813;PCR Adéno/liq.bio.
pcr;813;R.pcr.Chl.trachVAGI
pcr;813;R.pcr.Chl.tracMaté
pcr;813;R.pcr.B.pertussLBA
pcr;813;PCR Aspergillus
pcr;813;PCR.C.PNEUMO./LBA
pcr;813;PCR HSV ECOUVILLO 3
pcr;813;PCR HSV ECOUVILLO 2
pcr;813;R.pcr.H.pyloriBIOP
pcr;813;PCR SARS ECOUVILLO
pcr;813;Typ.pcr.C.trachLCR
pcr;813;PCR.C.PNEUMO./LCR
pcr;813;pcr.Chl.rDNA23Spus
pcr;813;PCR B19 BIOPSIE
pcr;813;R.pcr.S.pneumBIOP
pcr;813;PCR BK URINES
pcr;813;PNEUMOCYST PCR CRA
pcr;813;R.pcr.U.urealyPUS
pcr;813;PCR Dengue/plasma
pcr;813;PCR Pool2/Liq.bio
pcr;813;PCR.S.pneumo/ORL
pcr;813;PCR B19/Ecouvillon1
pcr;813;PCR Grip.A/Biopsie
pcr;813;PCR ENTERO PLASMA
pcr;813;PCR Leptospires
pcr;813;PCR EBV/Ecouv 3
pcr;813;PCR EBV/Ecouv 2
pcr;813;PCR.UREAPLASMA/LCR
pcr;813;PCR DENGUE/PVT DIVER
pcr;813;PCR CORONA LBA
pcr;813;PCR Oreill/Ecouv.
pcr;813;PCR Adéno/écouv 3
pcr;813;PCR.C.PSITTACI/RESP
pcr;813;PCR Adéno/sang
pcr;813;PNEUMOCYST PCR LBA
pcr;813;PCR Toscana/plasma
pcr;813;PCR EBV ECOUV 3
pcr;813;PCR.C.PSITTACI/LIQ
pcr;813;PCR EBV ECOUV 2
pcr;813;PCR Pool2/Biopsie
pcr;813;PCR EBV/LCR
pcr;813;PCR.C.TRACHO/MATERI
pcr;813;PCR Adéno/écouv 1
pcr;813;PCR VZV/liq.bio.
pcr;813;PCR Adéno/écouv 2
pcr;813;PCR.B.MALLEI/ORL
pcr;813;R.pcr.typN.menBIOP
pcr;813;PCR Grip.A H1/LBA
pcr;813;R.pcr.N.gono ORL
pcr;813;PCR Adéno/Ecouvil
pcr;813;R.pcr.H.pyloriSELLE
pcr;813;PCR ADENO SELLES
pcr;813;PCR HSV/LCR
pcr;813;PCR Y.PESTIS/ORL
pcr;813;R.pcr.g.mecA Art
pcr;813;HTLV PCR ADN LCR
pcr;813;PCR Grip.A H3/EcoN°2
pcr;813;PCR Grip.A H3/EcoN°3
pcr;813;PCR Grip.AH1N1/LiqB
pcr;813;R.pcr.Chl.trachBIOP
pcr;813;PCR HSV/Biopsie
pcr;813;PCR Pool1/Lba
pcr;813;R.pcr.C.pneumoSouc
pcr;813;PCR ADENO LCR
pcr;813;PCR ENTERO SECRE
pcr;813;R.pcr.N.gono PUS
pcr;813;PCR SARS/Sécrét°
pcr;813;PCR ADENO LBA
pcr;813;PCR HSV/LBA
pcr;813;PCR Rhino/Lba
pcr;813;PCR VZV LCR
pcr;813;PCR HSV MOELLE OS
pcr;813;R.pcr.M.pneumo LBA
pcr;813;PCR Rougeole/Ecouv.
pcr;813;PCR.UREAPLASMA/GEN
pcr;813;PCR HHV6/LCR
pcr;813;R.pcr.Chl.trachPUS
pcr;813;PCR.C.TRACHO/RESP
pcr;813;PCR Grip.AH1N1/LBA
pcr;813;REC.TOXOPLAS.HAQ PCR
pcr;813;R.pcr.16S souche
pcr;813;PCR VZV LBA
pcr;813;PCR Grip.AH1N1/LCR
pcr;813;PCR B19/sang
pcr;813;R.pcr.M.pneumo LCR
pcr;813;PCR VZV HUM.AQUEUS
pcr;813;R.pcr.g.mecA Liq
pcr;813;PCR DENGUE PLASMA
pcr;813;TYP.PCR N.meni/LCR
pcr;813;PCR Ehrlichia
pcr;813;R.pcr.Chl.tracOEIL
pcr;813;R.pcr.F.tular.Liq
pcr;813;TR.PCR.Listeria mono
pcr;813;PCR ROUGEOLE LCR
pcr;813;R.pcr.C.pneumo LBA
pcr;813;PCR Pool2/Lba
pcr;813;R.pcr.N.gono GENI
pcr;813;Typ.pcr.C.trachOrl
pcr;813;R.pcr.U.urealyRESP
pcr;813;PCR VRS/Lba
pcr;813;PCR.UREAPLASMA/ORL
pcr;813;PCR HSV LIQUIDE
pcr;813;PCR VHE SERUM
pcr;813;PCR Entéro/secré.
pcr;813;PCR Bocavirus/Ecou
pcr;813;PCR Chikung/plasma
pcr;813;PCR CHIKUN.PVT DIVER
pcr;813;PCR Adéno/biopsie
pcr;813;TOXOPLASMA PCR DIV.
pcr;813;PCR BK/sang total
pcr;813;PCR.S.pneumo/BIOP
pcr;813;R.pcr.shigatoxine:
pcr;813;PCR Rougeole/Li.bio
pcr;813;PCR ADENO SEC.RESP.
pcr;813;PCR ROUGEOLE BIOPSIE
pcr;813;R.pcr.U.urealyBIOP
pcr;813;R.pcr.C.pneumo LCR
pcr;813;PCR Grip.B/Ecouvil
pcr;813;PCR BK BIOPSIE
pcr;813;PCR.C.TRACHO/ORL
pcr;813;PCR OREILLONS SANG
pcr;813;PCR GripA/Liq.bio
pcr;813;R.pcr.N.gonoMaté
pcr;813;PCR HHV6/Ecouv.
pcr;813;PCR Entéro/Ecouv 2
pcr;813;PCR Entéro/Ecouv 3
pcr;813;PCR Bocavirus/Eco3
pcr;813;HTLV PCR ADN SANG
pcr;813;PCR VZV/écouvillon1
pcr;813;PCR BK/urines
pcr;813;PCR VZV/écouvillon3
pcr;813;PCR VZV/écouvillon2
pcr;813;PCR Grip.B/Lba
pcr;813;PNEUMOCYST PCR DIV
pcr;813;R.pcr.N.mening Lcr
pcr;813;R.pcr.N.meningLIQ
pcr;813;PCR CMV/selles
pcr;813;PCR Bocavirus/LCR
pcr;813;PCR Adéno/LBA
pcr;813;PCR HHV6/Sang total
pcr;813;PCR ENTER ECOUVIL 2
pcr;813;PCR ENTER ECOUVIL 3
pcr;813;PCR Toscana divers
pcr;813;PCR JC/Biopsie
pcr;813;R.pcr.U.urealyURI
pcr;813;PCR.B.PERTUSSIS/ORL
pcr;813;PCR WEST-NILE BIOP.
pcr;813;PCR GRIP H5N1 ECO
pcr;813;R.pcr.C.pneumoLIQ
pcr;813;PCR.UREAPLASMA/RES
pcr;813;PCR JC LCR
pcr;813;PCR Entéro/Lba
pcr;813;PCR CMV MOEL.OSSEUSE
pcr;813;PCR GRIP H7N9 SECRE°
pcr;813;PCR VZV/LBA
pcr;813;PCR.C.PNEUMO./BIOPS
pcr;813;PCR Entéro/liquide
pcr;813;PCR CMV BIOPSIE
pcr;813;PCR RESP. LIQ.BIO.
pcr;813;PCR.M.HOMINIS/ORL
pcr;813;PCR Sapovirus/Ec.
pcr;813;PCR Pool1/Ecou 2
pcr;813;PCR Pool1/Ecou 3
pcr;813;PCR Bocavirus/Biop
pcr;813;PCR HHV6/secrét°
pcr;813;PCR GRIPPE LIQUIDE
pcr;813;R.pcr.Chl.trachMaté
pcr;813;R.pcr.N.gono BIOP
pcr;813;PCR.B.anthracis/SOU
pcr;813;PCR W.Nile/biopsie
pcr;813;PCR.M.PNEUMO./RESP
pcr;813;REC.TOXOPLAS.LBA PCR
pcr;813;PCR VZV/LCR
pcr;813;PCR Pool1/Sécré°.
pcr;813;Typ.pcr.C.trachRes
pcr;813;PCR CMV /LIQUIDE
pcr;813;PCR VHE SELLES
pcr;813;R.pcr.C.psittaOEIL
pcr;813;PCR HTLV  sang
pcr;813;MYCOBACT PCR
pcr;813;PCR Grip.A/Lba
pcr;813;PCR HSV/hum.aqueus
pcr;813;PCR Adéno/LCR
pcr;813;PCR HHV8/LCR
pcr;813;PCR B19 SANG
pcr;813;R.pcr.S.aureusART
pcr;813;PCR HHV6/LBA
pcr;813;PCR.B.pertussis/SOU
pcr;813;R.pcr.B.paraperSou
pcr;813;PCR Métapneu/Ecou
pcr;813;PCR Rougeole/Lcr
pcr;813;PCR.M.PNEUMO./LCR
pcr;813;PCR VRS B/Sécré.
pcr;813;PCR HSV LCR
pcr;813;PCR HHV6/Biopsie
pcr;813;PNEUMOCYST PCR ABRO
pcr;813;PCR.B.mallei/SOU
pcr;813;PCR VRS A/LiqBio.
pcr;813;R.pcr.C.pneumo OEIL
pcr;813;pcr.Chl.rDNA23Sbio
pcr;813;PCR RESP SECRETION
pcr;813;PCR QUANTI HEV
pcr;813;PCR JC BIOPSIE
pcr;813;R.pcr.B.paraperLBA
pcr;813;PCR HHV6 LIQUIDE
pcr;813;R.pcr.C.psittacRES
pcr;813;TR.PCR.Brucella
pcr;813;R.pcr.N.gono AP uri
pcr;813;R.pcr.typN.men ORL
pcr;813;PCR.M.PNEUMO./LBA
pcr;813;PCR Entéro anus
pcr;813;PCR CORONA LIQ BIO
pcr;813;PCR HSV LBA
pcr;813;PCR HHV6/Liquide
pcr;813;TYP.PCR N.meni/LIQ
pcr;813;R.pcr.Chl.trachGENI
pcr;813;PCR GRIP H7N9 ECO
pcr;813;R.pcr.N.menin.Orl
pcr;813;PCR Grip.A H1/EcoN3
pcr;813;PCR Grip.A H3/Sécré
pcr;813;PCR Grip.A H1/EcoN2
pcr;813;PCR Grip.A/EcouN°2
pcr;813;PCR Adéno/Urines
pcr;813;PCR EHRLICHIA
pcr;813;PCR Grip.A H1/Biop
pcr;813;R.pcr.Chl.trach.Ur
pcr;813;PCR Grip.A/EcouN°3
pcr;813;PCR.S.aureus/ORL
pcr;813;PCR VRS/Sécré°.
pcr;813;PCR ADENO HUM.AQU.
pcr;813;PCR ROUGEOLE SANG
pcr;813;PCR VRS A/EcoN°2
pcr;813;R.pcr.M.pneumoORL
pcr;813;PCR VRS A/EcoN°3
pcr;813;PCR CORONA EC.RECTAL
pcr;813;TR.PCR Ehrlichia
pcr;813;PCR VZV/biopsie
pcr;813;PCR ENTERO ANUS
pcr;813;PCR ADENO ECOUVIL 3
pcr;813;PCR VRS B/Ecouvil
pcr;813;PCR ADENO ECOUVIL 2
pcr;813;PCR Chikung/divers
pcr;813;PCR.C.TRACH/VAG APTI
pcr;813;R.pcr.16S lcr
pcr;813;PCR CMV /SANG TOTAL
pcr;813;PCR.F.TULARENS./ORL
pcr;813;PCR Entéro/Ecou
pcr;813;PCR.C.TRACHO/LBA
pcr;813;pcr.Chl.rDNA23Ssou
pcr;813;PCR EBOLA SANG TOTAL
pcr;813;R.pcr.U.parvum LCR
pcr;813;PCR B19/moelle
pcr;813;R.pcr.Spn perméase
pcr;813;R.pcr.S.pneum ORL
pcr;813;PCR CMV /URINES
pcr;813;PCR ROUGEOLE L.BIO
pcr;813;PCR.UREAPLASMA/URI
pcr;813;R.pcr.M.hominisORL
pcr;813;PCR ADENO BIOPSIE
pcr;813;PCR Rhinovirus/Eco2
pcr;813;PCR Rhinovirus/Eco3
pcr;813;PCR.M.HOMINIS/LCR
pcr;813;PCR LTR
pcr;813;PCR.gèn.R STAPH/SOU
pcr;813;PCR Rougeole/Biopsie
pcr;813;PCR Sapovirus
pcr;813;PCR Oreill/Sécre.
pcr;813;PCR EBV/Sang total
pcr;813;PCR.M.HOMINIS/RESP
pcr;813;TYP.PCR N.meni/SOUC
pcr;813;PCR ADENO MOELLE OS
pcr;813;PCR Zika divers
pcr;813;R.pcr.U.parvumORL
pcr;813;PCR Métapneu/LCR
pcr;813;PNEUMOCYST PCR DIV.
pcr;813;PCR Orthopox/Liqui.
pcr;813;PCR JC URINES
pcr;813;PCR HHV8 SECRE
pcr;813;PCR CMV/Sang total
pcr;813;PCR Ebola/urines
pcr;813;PCR HSV ECOUVILLON
pcr;813;Typ.pcr.C.trach LQ
pcr;813;PCR SARS SECRETION
pcr;813;R.pcr.N.meningBIOP
pcr;813;PCR Grip.A H3/Biop
pcr;813;PCR ENTERO LBA
pcr;813;PCR.C.TRACHO/OEIL
pcr;813;R.pcr.M.hominisGEN
pcr;813;PCR VARIOLE CROUTE
pcr;813;PCR EBOLA URINES
pcr;813;PCR GripA/Biopsie
pcr;813;PCR SARS/lba
pcr;813;PCR HSV/liquide
pcr;813;PCR HHV6 ECOUV.
pcr;813;PCR.B.ANTHRACIS/PVT
pcr;813;PCR VHE/sérum
pcr;813;PCR VZV BIOPSIE
pcr;813;PCR Pool1/Biopsie
pcr;813;R.pcr.Y.pestis Orl
pcr;813;PCR.C.PNEUMO./ORL
pcr;813;R.pcr.N.gono Sou
pcr;813;TR.PCR.LEPTOSPIRES
pcr;813;R.pcr.typN.men LCR
pcr;813;PCR ENTERO LCR
pcr;813;PCR EBV SEC.RESPIRAT
pcr;813;PCR SARS/Ecouvill
pcr;813;R.pcr.N.gono LBA
pcr;813;PCR ADENO SANG
pcr;813;R.pcr.Chl.trac Pus
pcr;813;PCR.gèn.R STAPH/RESP
pcr;813;PCR BK/Biopsie
pcr;813;PCR HHV8 LIQUIDE
pcr;813;PCR Pool2/Ecou 2
pcr;813;PCR.M.PNEUMO./LIQ
pcr;813;PCR OREILLONS LCR
pcr;813;PCR Pool2/Ecou 3
pcr;813;PCR B19 LCR
pcr;813;PCR Dengue divers
pcr;813;PCR Entéro/Eco2
pcr;813;R.pcr.16S orl
pcr;813;PCR Entéro/Eco3
pcr;813;PCR EBV /LCR
pcr;813;PCR Y.pestis/SOUC
pcr;813;PCR.SHIGATOX./SELLE
pcr;813;PCR OREI.ECOUVILLON
pcr;813;PCR Grip.A/LiqBio
pcr;813;R.pcr.Chl.tracLBA
pcr;813;PCR Orthopox/Ecou.
pcr;813;R.pcr.C.fetus Lcr
pcr;813;PCR HHV6/Moelle Os
pcr;813;R.pcr.C.pneumoRESP
pcr;813;PCR.C.PSITTACI/SOU
pcr;813;PCR CMV /LCR
pcr;813;PCR JC/urines
pcr;813;R.pcr.C.psittacBIOP
pcr;813;PCR.B.PERTUSSIS/RES
pcr;813;PCR.C.TRACHO/BIOPS
pcr;813;R.pcr.N.gono LCR
pcr;813;PCR HHV8/biopsie
pcr;813;R.pcr.B.parapORL
pcr;813;LEISHMANIE PCR SG
pcr;813;PCR HHV8/liq.bio.
pcr;813;TOXOPLASMA PCR LBA
pcr;813;PCR Entéro/plasma
pcr;813;REC.TOXOP.DIV PCR
pcr;813;PCR.H.pylori/BIOP N2
pcr;813;PCR Grip.AH1N1/Sécr
pcr;813;R.pcr.Chl.trach LIQ
pcr;813;PCR VZV ECOUV 3
pcr;813;PCR Corona/Sécrét°
pcr;813;PCR VZV ECOUV 2
pcr;813;PCR.C.PSITTACI/ORL
pcr;813;PCR HSV SANG
pcr;813;Typ.pcr.C.trachoGé
pcr;813;PCR WEST-NILE LCR
pcr;813;PCR Rougeole/Sang
pcr;813;PCR Adéno/selles
pcr;813;PCR B19 MOELLE
pcr;813;HIV1 PCR ADN
pcr;813;PCR Bocavirus/Sécré
pcr;813;PCR B19/Liq.bio.
pcr;813;PCR Astrovirus
pcr;813;PCR VRS A/Biopsie
pcr;813;R.pcr.Chl.tra APuri
pcr;813;PCR.H.PYLORI/SELLE
pcr;813;PCR BK/Liq.bio.
pcr;813;PCR Ebola/selles
pcr;813;PCR.M.HOMINIS/BIOP
pcr;813;PCR Rhino/biop
pcr;813;PCR OREIL. LIQUIDE
pcr;813;PALUDISME PCR SG
pcr;813;R.pcr.U.urealySche
pcr;813;PCR VRS/Liq.bio
pcr;813;PCR Orthopox/Croûte
pcr;813;R.pcr.16S biop
pcr;813;TOXOPLASMA PCR LCR
pcr;813;PCR B19/LCR
pcr;813;PCR VZV/Sang
pcr;813;R.pcr.B.pertusORL
pcr;813;R.pcr.C.jejuni Lcr
pcr;813;PCR S.pneumo/LCR
pcr;813;PCR HSV/sang
pcr;813;PCR ROUGEOLE ECOUV.
pcr;813;PCR Parainfl/Biops
pcr;813;PCR HHV8  BIOPSIE
pcr;813;PCR Corona/LCR
pcr;813;R.pcr.U.parvumGENI
pcr;813;R.pcr.C.psittacORL
pcr;813;PCR GRIF.CHAT ADENOP
pcr;813;PCR B19 SECRE
pcr;813;PCR.C.PNEUMO./OEIL
pcr;813;PCR.gèn.R STAPH/ORL
pcr;813;PCR VRS/Ecou 3
pcr;813;PCR.S.pneumo/LIQ
pcr;813;PCR RUBEOLE
pcr;813;PCR.UREAPLASMA/LQ
pcr;813;PCR B19/LBA
pcr;813;PCR Métapneu/Sécré
pcr;813;PCR VRS/Ecou 2
pcr;813;PCR Grip.A H1/Ecou
pcr;813;PCR B19/Biopsie
pcr;813;R.pcr.N.menin.Sou
pcr;813;PCR.C.TRACH/URI APTI
pcr;813;PCR.F.TULARENS./SOU
pcr;813;PCR Grip.B/Biopsie
pcr;813;PCR ROUGEOLE SECRE
pcr;813;PCR HSV BIOPSIE
pcr;813;PCR Leishmanie moel
pcr;813;PCR Bartonella MGC
pcr;813;PCR GRIP.MULTI BIOPS
pcr;813;PCR.B.MALLEI/LIQ
pcr;813;R.pcr.N.gono souche
pcr;813;PCR Grip.A/Ecouvil
pcr;813;PCR Adéno/Biopsie
pcr;813;R.pcr.C.pneumoBIOP
pcr;813;R.pcr.N.gono LIQ
pcr;813;PCR EBV ECOUVILLON
pcr;813;PCR JC/LCR
pcr;813;PCR.Ureaplasma/SOUC
pcr;813;PCR TOSCANA/DIVERS
pcr;813;PCR MULT.GASTRO
pcr;813;PCR Leishmanies biop
pcr;813;PCR.C.TRACHO/LCR
pcr;813;PCR CORONA ECOUVILLO
pcr;813;pcr.Chl.rDNA23Sorl
pcr;813;R.pcr.B.parapeRES
pcr;813;PCR.B.ANTHRACIS/LIQ
pcr;813;R.pcr.U.parvumURI
pcr;813;PCR VHE/selles
pcr;813;R.pcr.HPmacro:
pcr;813;PCR Corona/Ecouvill
pcr;813;R.pcr.16S lq
pcr;813;PCR VZV SECRE
pcr;813;R.pcr.U.urealyGENI
pcr;813;PCR GRIP H7N9 LBA
pcr;813;R.pcr.U.urealyORL
pcr;813;PCR Rhino/LiqBi
pcr;813;PCR TOSCANA PLASMA
pcr;813;R.pcr.S.aureusOeil
pcr;813;PCR WEST-NILE SANG
pcr;813;PCR VRS/Biopsie
pcr;813;PCR Norovirus II/Ec.
pcr;813;PCR ZIKA PLASMA
pcr;813;PCR Entéro/selles
pcr;813;PCR CMV/Hum.aqueuse
pcr;813;R.pcr.M.pneumoSouc
pcr;813;PCR.C.PNEUMO./SOU
pcr;813;PCR RESP. ECOUVI 3
pcr;813;R.pcr.Chl.trach Sou
pcr;813;TOXOPLASMA PCR HAQ
pcr;813;PCR CMV ECOUVILLON
bksg;1;HC BKSG ASPECT
aqu;3;TOXOCAROSE AC H.AQU
aqu;3;PCR Adéno/hum.aqu.
aqu;3;PCR ADENO HUM.AQU.
explor;1;ExplorFibrinolyse
std;3;PREP MICROSCOPIE STD
std;3;ANTI XA HEPARINE STD
std;3;TCA HEP.STD
ebv;10;PCR EBV/Ecouvillon
ebv;10;PCR EBV/Liq.bio.
ebv;10;PCR EBV/LBA
ebv;10;PCR EBV/LCR
ebv;10;PCR EBV/Séc.resp.
ebv;10;PCR EBV/Moel.oss.
ebv;10;PCR EBV/Biopsie
ebv;10;PCR EBV/Ecouv 3
ebv;10;PCR EBV/Sang total
ebv;10;PCR EBV/Ecouv 2
microfilaire;1;REC.MICROFILAIRE SG
cornee;1;CYTOB.CORNEE
glutaminases;1;AC A-T.GLUTAMINASES
iga;1;Transglu.IgA
rect;1;CARTO PVT ANUS/RECT.
spntee;4;CFU-MK SpntéeSang
spntee;4;CFU-MK SpntéeMoelle
spntee;4;CFU-E SpntéeSang
spntee;4;CFU-E SpntéeMoelle
men;9;R.pcr.typN.men LCR
men;9;16s.N.MEN.Orl /PCR
men;9;16s.N.MEN.Sou/PCR
men;9;16s.N.MEN.Biop/PCR
men;9;R.pcr.typN.men LIQ
men;9;16s.N.MEN.lq/PCR
men;9;R.pcr.typN.men SOU
men;9;R.pcr.typN.men ORL
men;9;R.pcr.typN.menBIOP
pthr;1;PTHR
sphero;1;SphéroHérédit NGAP
fact;1;FACT.RHUMATOIDES
hyperinsulinisme;1;HyperinsulinismeCong
pcryocons;2;PCRYOCONS.TISSU GERM
pcryocons;2;Pcryocons.tissu ger
ocul;2;CYTOB.OCUL SUP N2
ocul;2;CYTOB.OCUL.L.VITRE
legionella;2;TRANS SER.LEGIONELLA
legionella;2;Séro.Legionella conf
cytobact;10;CYTOBACT.BIOHP
cytobact;10;CYTOBACT.FIV
cytobact;10;CYTOBACT.PUS FERME
cytobact;10;CYTOBACT.DPCA
cytobact;10;CYTOBACT.PLAIE OPER
cytobact;10;CYTOBACT.NNAT
cytobact;10;CYTOBACT.FIV N 2
cytobact;10;CYTOBACT.PUS ABDO
cytobact;10;CYTOBACT.FIV N 3
cytobact;10;CYTOBACT.PUS CUTA
lmmcj;1;C.PROGENITEURS LMMCJ
fetus;1;R.pcr.C.fetus Lcr
myc;2;R.MYC.TUBERCU/PCR
myc;2;R.MYC.TUBERC/PCR N2
flacpedd;2;FlacPEDd.posit(h)LQ
flacpedd;2;FlacPEDd.positiv(h):
acineto;1;TRANS ID.ACINETO.BAU
tnf;2;TNF Alpha
tnf;2;TNF ALPHA
supplem;1;Cple amorc.supplém.
tularemie;1;Séro.tularémie
xpv;1;Gène XPV
centro;1;CentroB Titrage :
phos;2;Phos.ac prostatiques
phos;2;phos.ac totales
pp;4;Vitamine PP
pp;4;Ratio VWF PP/RAg
pp;4;Propeptide PP/VW Ag
pp;4;VITAMINE PP
nucl;3;ADN extr.ac.nucl.
nucl;3;Ratio ATP/ADP nucl.P
nucl;3;Conc.Nucl.In.Plaq
strepto;1;REC.Strepto B
avt;2;PREPA.SPERM.AVT I
avt;2;TLEG avtCompression
leptospires;1;TR.PCR.LEPTOSPIRES
mpo;1;AC ANTI-MPO/ANTI-PR3
pht;1;pHt
cryocons;4;poursuite cryocons.
cryocons;4;POURSUITE CRYOCONS.
cryocons;4;CRYOCONS.SPERMATO
cryocons;4;cryocons.spermato
gref;3;PAT.GREF.SEROT
gref;3;Sérothèque pat.gref
gref;3;CSté:transp.gref.SF
dq;3;TG LOC DQ BM
dq;3;DQ à Vérif BM
dq;3;TYPAGE LOC DQ BM
sou;8;Rpcr.C.psittaciSou
sou;8;ID/GénotC.trachoSOU
sou;8;Typ.pcr.C.trachSou
sou;8;SEQ.SOU.BACTER./PCR
sou;8;R.pcr.F.tular.Sou
sou;8;R.pcr.B.paraperSou
sou;8;16s.N.MEN.Sou/PCR
sou;8;R.pcr.N.menin.Sou
vei;1;COOXYMETRIE VEI.
inhal;3;PART.INHAL.non fibre
inhal;3;PART.INHAL.AMIANTE
inhal;3;PART.INHAL.amiante
fermen;1;F82 FROMAGE FERMEN.
cinetiq;1;EVEROLIMUS CINETIQ.
tgp;1;TGP (ALAT) LIQ. BIO
genes;3;Seq.GènesPlaq NGS
genes;3;SEQ.GENES.PLQ NGS
genes;3;ET.Gènes GLANZMANN
willebrand;6;F.WILLEBRAND ACCROCH
willebrand;6;F.WILLEBRAND SPE.
willebrand;6;F.WILLEBRAND ELISA
willebrand;6;F.WILLEBRAND CB
willebrand;6;F.WILLEBRAND PROPEPT
willebrand;6;F.WILLEBRAND MULTIM
cerebraux;1;NEUROTRASM.CEREBRAUX
lobo;1;GloboT.Céra Dos.Qual
in;2;PART.IN.NON FIBREUSE
in;2;Conc.Nucl.In.Plaq
su;1;etiq.su.test rapid
hdl;4;CHOLESTEROL HDL
hdl;4;HDL CHOLESTEROL
hdl;4;Chol / Chol HDL
hdl;4;HDL CHOL LIQ.BIO
glu;1;B.GLU.CEREBROSIDASE
ghb;5;GHB
ghb;5;GHB Ur
ghb;5;GHB PLASMA
ghb;5;GHB SANG
ghb;5;GHB URINES
fv;2;Mut FV résultat
fv;2;MUT LEYDEN FV
resis;1;HIV1 RESIS. ARN LCR
valve;6;BACT.VALVE
valve;6;BACT.VALVE STERILIT
valve;6;BACT.VALVE N°4
valve;6;BACT.VALVE N°5
valve;6;BACT.VALVE N°2
valve;6;BACT.VALVE N°3
fralle;3;IGTCR PROT.FRALLE
fralle;3;IgTCR-Proto.FRALLE
fralle;3;IgTCR PROT.FRALLE
sol;2;Ag sol.Pneumo.
sol;2;Asperg Ag sol.LCR:
ntbc;2;NTBC
ntbc;2;NTBC (S.TYROSINEMIE)
ralt;2;M229 ALTERNA.RALT A1
ralt;2;m229 Altern.rAlt
arn;4;R.MUT.ARN M.PNEU/SOU
arn;4;HIV1 TROP.ARN LCR
arn;4;HIV1 TROP.ARN PLAS
arn;4;R.MUT.ARN M.GENI/SOU
ns;8;MFI NS (VH10) T
ns;8;MFI NS (AP2) T
ns;8;MFI NS (PAC-1) T
ns;8;MFI NS (BX1)  Pat
ns;8;MFI NS (AP2)  Pat
ns;8;MFI NS (VH10)  Pat
ns;8;MFI NS (PAC-1)  Pat
ns;8;MFI NS (BX1) T
meni;5;TYP.PCR N.meni/SOUC
meni;5;TYP.PCR N.meni/LIQ
meni;5;TYP.PCR N.meni/LCR
meni;5;TYP.PCR N.meni/ORL
meni;5;TYP.PCR N.meni/BIOP
aliment;3;FX23 MEL ALIMENT.3
aliment;3;FX25 MEL ALIMENT.4
aliment;3;FX24 MEL ALIMENT.2
sche;8;R.pcr.U.urealySche
sche;8;Id.sche Acinetobact:
sche;8;Id.sche Streptoc.
sche;8;Id.sche N.meningit.:
sche;8;IDENT.Sche Strepto
sche;8;IDENT.Sche Meningo
sche;8;IDENT.Sche Acineto
sche;8;R.pcr.U.parvumSche
hb;9;HB F
hb;9;Etude Hb phénotype
hb;9;Hb A2
hb;9;HB. GLYQUEE
hb;9;Conc ElectroHB
hb;9;Résultat Hb
hb;9;ETUDE DES HB PHENOT
hb;9;HB A
hb;9;Hb phénotypage
parainfl;8;PCR Parainfl/Lba
parainfl;8;PCR Parainfl/LiqBio
parainfl;8;PCR Parainfl/LCR
parainfl;8;PCR Parainfl/Ecou
parainfl;8;PCR Parainfl/Biops
parainfl;8;PCR Parainfl/Sécré
parainfl;8;PCR Parainfl/EcoN°3
parainfl;8;PCR Parainfl/EcoN°2
ps;8;PS LIBRE
ps;8;MLPA PS
ps;8;Séquençage PS
ps;8;Boîte Séq Gène PS
ps;8;Concentrat° ADN PS
ps;8;PS chrono
ps;8;PS libre immuno
ps;8;GENE PS
plq;14;Agreg Plq (1)
plq;14;Agreg Plq (2)
plq;14;TRAP SécPlq Pat
plq;14;Conc Ac surface Plq
plq;14;Ac surface plq CMF
plq;14;Conc.SécrétionPlq
plq;14;COL SécPlq Pat
plq;14;SECRETION PLQ
plq;14;ConcMicroscESTD plq
plq;14;ConcQu.Gran.IntrPlq
plq;14;ADP SécPlq Pat
plq;14;PLQ / NUCLEOTIDES
plq;14;SEQ.GENES.PLQ NGS
plq;14;AGG PLQ SS AA CONF P
titre;1;Titre.IgG SER lyme
sonde;1;CYTOB URINE P.SONDE
cox;2;Dépist.Cox.burn/s:
cox;2;PCR COX.BURNETTI
cytobac;19;CYTOBAC.PUS ABDOM.
cytobac;19;CYTOBAC.SEC.BRONC-P
cytobac;19;CYTOBAC.BIOPSIE DIG.
cytobac;19;CYTOBAC.SPHERE ORL
cytobac;19;CYTOBAC.SPH.ORL N3
cytobac;19;CYTOBAC.SPH.ORL N2
cytobac;19;CYTOBAC.F.I.V.N 3
cytobac;19;CYTOBAC.PUS PROFOND
cytobac;19;CYTOBAC.F.I.V.N 2
cytobac;19;CYTOBAC.F.I.V.
cytobac;19;CYTOBAC.PLAIE OP.N3
cytobac;19;CYTOBAC.ORL MUCOV
cytobac;19;CYTOBAC.PUS ABDO.N3
cytobac;19;CYTOBAC.PUS ABDO.N2
cytobac;19;CYTOBAC.PUS PROF.N3
cytobac;19;CYTOBAC.PLAIE OP.N2
cytobac;19;CYTOBAC.PUS PROF.N2
